object_name,okato,oktmo,Год,Всего,Мужчины,Женщины,Городское население,Сельское население,0–17 лет,18 лет и старше,Моложе трудоспособного,В трудоспособном возрасте,Старше трудоспособного,Население пенсионного возраста
Архангельская область,11200000,11700000,2018_avg,1081358.0,502350.0,579008.0,833987.0,247372.0,221166.0,860193.0,200112.0,584562.0,296685.0,152286.0
Архангельская область,11200000,11700000,2019_avg,1063524.0,493650.0,569874.0,821293.0,242230.0,218466.0,845057.0,196483.0,576248.0,290792.0,156472.0
Архангельская область,11200000,11700000,2020_avg,1046371.0,485102.0,561270.0,808810.0,237560.0,214622.0,831748.0,192225.0,570380.0,283766.0,160678.0
Архангельская область,11200000,11700000,2021_avg,1026656.0,475404.0,551252.0,794588.0,232068.0,210204.0,816452.0,187533.0,564455.0,274668.0,163454.0
Архангельская область,11200000,11700000,2022_avg,1010858.0,467803.0,543056.0,784246.0,226612.0,206098.0,804760.0,183604.0,560528.0,266726.0,166253.0
Архангельская область,11200000,11700000,2023_avg,1001880.0,463219.0,538660.0,779786.0,222094.0,202184.0,799696.0,179780.0,559736.0,262364.0,171170.0
Архангельская область,11200000,11700000,2024_avg,993753.0,459038.0,534714.0,776108.0,217646.0,198294.0,795459.0,175162.0,560222.0,258368.0,176642.0
Архангельская область без автономного округа,11000000,11000000,2000,,,,,,,,,,,
Архангельская область без автономного округа,11000000,11000000,2001,,,,,,,,,,,
Архангельская область без автономного округа,11000000,11000000,2002,,,,,,,,,,,
Архангельская область без автономного округа,11000000,11000000,2003,,,,,,,,,,,
Архангельская область без автономного округа,11000000,11000000,2004,,,,,,,,,,,
Архангельская область без автономного округа,11000000,11000000,2005,,,,,,,,,,,
Архангельская область без автономного округа,11000000,11000000,2006,,,,,,,,,,,
Архангельская область без автономного округа,11000000,11000000,2007,,,,,,,,,,,
Архангельская область без автономного округа,11000000,11000000,2008,,,,,,,,,,,
Архангельская область без автономного округа,11000000,11000000,2009,,,,,,,,,,,
Архангельская область без автономного округа,11000000,11000000,2010,,,,,,,,,,,
Архангельская область без автономного округа,11000000,11000000,2011,,,,,,,,,,,
Архангельская область без автономного округа,11000000,11000000,2012,1161970.0,541518.0,620452.0,886026.0,275944.0,216214.0,945756.0,193780.0,701918.0,266272.0,131182.0
Архангельская область без автономного округа,11000000,11000000,2013,1141301.0,531863.0,609438.0,872326.0,268975.0,214258.0,927043.0,193218.0,677584.0,270499.0,132003.0
Архангельская область без автономного округа,11000000,11000000,2014,1121487.0,522344.0,599143.0,858647.0,262840.0,212923.0,908564.0,193085.0,653963.0,274439.0,133272.0
Архангельская область без автономного округа,11000000,11000000,2015,1103821.0,513838.0,589983.0,848005.0,255816.0,212467.0,891354.0,193084.0,631741.0,278996.0,134366.0
Архангельская область без автономного округа,11000000,11000000,2016,1085277.0,504845.0,580432.0,836257.0,249020.0,212331.0,872946.0,193706.0,608533.0,283038.0,139080.0
Архангельская область без автономного округа,11000000,11000000,2017,1068298.0,496482.0,571816.0,824819.0,243479.0,212129.0,856169.0,193947.0,588324.0,286027.0,142785.0
Архангельская область без автономного округа,11000000,11000000,2018,1049080.0,486905.0,562175.0,810374.0,238706.0,211293.0,837787.0,191941.0,569183.0,287956.0,146814.0
Архангельская область без автономного округа,11000000,11000000,2019,1029967.0,477573.0,552394.0,796746.0,233221.0,209204.0,820763.0,188534.0,551958.0,289475.0,150933.0
Архангельская область без автономного округа,11000000,11000000,2020,1013856.0,469778.0,544078.0,784974.0,228882.0,206120.0,807736.0,184916.0,552669.0,276271.0,154810.0
Архангельская область без автономного округа,11000000,11000000,2021,995721.0,460571.0,535150.0,771455.0,224266.0,201724.0,793997.0,180276.0,539943.0,275502.0,158851.0
Архангельская область без автономного округа,11000000,11000000,2022,974604.0,450409.0,524195.0,756311.0,218293.0,197576.0,777028.0,175879.0,540421.0,258304.0,159962.0
Архангельская область без автономного округа,11000000,11000000,2023,964304.0,445393.0,518911.0,750612.0,213692.0,193785.0,770519.0,172692.0,531808.0,259804.0,164033.0
Архангельская область без автономного округа,11000000,11000000,2024,955848.0,441130.0,514718.0,746545.0,209303.0,189824.0,766024.0,168297.0,537964.0,249587.0,169280.0
Архангельская область без автономного округа,11000000,11000000,2025,947528.0,436636.0,510892.0,742706.0,204822.0,186092.0,761436.0,163610.0,532022.0,251896.0,174487.0
Архангельская область без автономного округа,11000000,11000000,2000_avg,,,,,,,,,,,
Архангельская область без автономного округа,11000000,11000000,2001_avg,,,,,,,,,,,
Архангельская область без автономного округа,11000000,11000000,2002_avg,,,,,,,,,,,
Архангельская область без автономного округа,11000000,11000000,2003_avg,,,,,,,,,,,
Архангельская область без автономного округа,11000000,11000000,2004_avg,,,,,,,,,,,
Архангельская область без автономного округа,11000000,11000000,2005_avg,,,,,,,,,,,
Архангельская область без автономного округа,11000000,11000000,2006_avg,,,,,,,,,,,
Архангельская область без автономного округа,11000000,11000000,2007_avg,,,,,,,,,,,
Архангельская область без автономного округа,11000000,11000000,2008_avg,,,,,,,,,,,
Архангельская область без автономного округа,11000000,11000000,2009_avg,,,,,,,,,,,
Архангельская область без автономного округа,11000000,11000000,2010_avg,,,,,,,,,,,
Архангельская область без автономного округа,11000000,11000000,2011_avg,,,,,,,,,,,
Архангельская область без автономного округа,11000000,11000000,2012_avg,1151636.0,536690.0,614945.0,879176.0,272460.0,215236.0,936400.0,193499.0,689751.0,268386.0,131592.0
Архангельская область без автономного округа,11000000,11000000,2013_avg,1131394.0,527104.0,604290.0,865486.0,265908.0,213590.0,917804.0,193152.0,665774.0,272469.0,132638.0
Архангельская область без автономного округа,11000000,11000000,2014_avg,1112654.0,518091.0,594563.0,853326.0,259328.0,212695.0,899959.0,193084.0,642852.0,276718.0,133819.0
Архангельская область без автономного округа,11000000,11000000,2015_avg,1094549.0,509342.0,585208.0,842131.0,252418.0,212399.0,882150.0,193395.0,620137.0,281017.0,136723.0
Архангельская область без автономного округа,11000000,11000000,2016_avg,1076788.0,500664.0,576124.0,830538.0,246250.0,212230.0,864558.0,193826.0,598428.0,284532.0,140932.0
Архангельская область без автономного округа,11000000,11000000,2017_avg,1058689.0,491694.0,566996.0,817596.0,241092.0,211711.0,846978.0,192944.0,578754.0,286992.0,144800.0
Архангельская область без автономного округа,11000000,11000000,2018_avg,1039524.0,482239.0,557284.0,803560.0,235964.0,210248.0,829275.0,190238.0,560570.0,288716.0,148874.0
Архангельская область без автономного округа,11000000,11000000,2019_avg,1021912.0,473676.0,548236.0,790860.0,231052.0,207662.0,814250.0,186725.0,552314.0,282873.0,152872.0
Архангельская область без автономного округа,11000000,11000000,2020_avg,1004788.0,465174.0,539614.0,778214.0,226574.0,203922.0,800866.0,182596.0,546306.0,275886.0,156830.0
Архангельская область без автономного округа,11000000,11000000,2021_avg,985162.0,455490.0,529672.0,763883.0,221280.0,199650.0,785512.0,178078.0,540182.0,266903.0,159406.0
Архангельская область без автономного округа,11000000,11000000,2022_avg,969454.0,447901.0,521553.0,753462.0,215992.0,195680.0,773774.0,174286.0,536114.0,259054.0,161998.0
Архангельская область без автономного округа,11000000,11000000,2023_avg,960076.0,443262.0,516814.0,748578.0,211498.0,191804.0,768272.0,170494.0,534886.0,254696.0,166656.0
Архангельская область без автономного округа,11000000,11000000,2024_avg,951688.0,438883.0,512805.0,744626.0,207062.0,187958.0,763730.0,165954.0,534993.0,250742.0,171884.0
Астраханская область,12000000,12000000,2000,1012385.0,479726.0,532659.0,687178.0,325207.0,256822.0,755563.0,221633.0,598559.0,192193.0,107611.0
Астраханская область,12000000,12000000,2001,1009281.0,477201.0,532080.0,685642.0,323639.0,249990.0,759291.0,213335.0,605232.0,190714.0,106785.0
Астраханская область,12000000,12000000,2002,1005510.0,474073.0,531437.0,679471.0,326039.0,242237.0,763273.0,205553.0,609794.0,190163.0,108091.0
Астраханская область,12000000,12000000,2003,1004780.0,472406.0,532374.0,680392.0,324388.0,234530.0,770250.0,197632.0,618735.0,188413.0,109459.0
Астраханская область,12000000,12000000,2004,1006073.0,471524.0,534549.0,683193.0,322880.0,228393.0,777680.0,190888.0,623891.0,191294.0,117253.0
Астраханская область,12000000,12000000,2005,1006467.0,470418.0,536049.0,679644.0,326823.0,221185.0,785282.0,184848.0,625799.0,195820.0,124020.0
Астраханская область,12000000,12000000,2006,1002517.0,467181.0,535336.0,678439.0,324078.0,213378.0,789139.0,179001.0,625498.0,198018.0,128336.0
Астраханская область,12000000,12000000,2007,1001300.0,466716.0,534584.0,669511.0,331789.0,206470.0,794830.0,173655.0,627208.0,200437.0,129781.0
Астраханская область,12000000,12000000,2008,1005897.0,469608.0,536289.0,680901.0,324996.0,203174.0,802723.0,172855.0,630778.0,202264.0,128900.0
Астраханская область,12000000,12000000,2009,1009926.0,472190.0,537736.0,672713.0,337213.0,200927.0,808999.0,173723.0,631420.0,204783.0,125658.0
Астраханская область,12000000,12000000,2010,1011120.0,473211.0,537909.0,674231.0,336889.0,200338.0,810782.0,175760.0,626567.0,208793.0,120522.0
Астраханская область,12000000,12000000,2011,1009801.0,473153.0,536648.0,673383.0,336418.0,199566.0,810235.0,176733.0,620146.0,212922.0,116002.0
Астраханская область,12000000,12000000,2012,1011490.0,476152.0,535338.0,672476.0,339014.0,201614.0,809876.0,179636.0,616120.0,215734.0,112060.0
Астраханская область,12000000,12000000,2013,1007485.0,473301.0,534184.0,668252.0,339233.0,204965.0,802520.0,184700.0,604066.0,218719.0,111233.0
Астраханская область,12000000,12000000,2014,1007357.0,473629.0,533728.0,666743.0,340614.0,209133.0,798224.0,189980.0,595524.0,221853.0,110874.0
Астраханская область,12000000,12000000,2015,1009216.0,475440.0,533776.0,664456.0,344760.0,214749.0,794467.0,195818.0,588319.0,225079.0,111326.0
Астраханская область,12000000,12000000,2016,1003926.0,471314.0,532612.0,658966.0,344960.0,219991.0,783935.0,201275.0,574018.0,228633.0,113856.0
Астраханская область,12000000,12000000,2017,1001527.0,470239.0,531288.0,655195.0,346332.0,224268.0,777259.0,205347.0,564623.0,231557.0,115666.0
Астраханская область,12000000,12000000,2018,997401.0,468517.0,528884.0,652005.0,345396.0,226337.0,771064.0,206950.0,556190.0,234261.0,118199.0
Астраханская область,12000000,12000000,2019,991078.0,465754.0,525324.0,647350.0,343728.0,227234.0,763844.0,206985.0,547668.0,236425.0,120611.0
Астраханская область,12000000,12000000,2020,979935.0,459971.0,519964.0,637627.0,342308.0,226853.0,753082.0,205852.0,548697.0,225386.0,123031.0
Астраханская область,12000000,12000000,2021,969025.0,454583.0,514442.0,627215.0,341810.0,226112.0,742913.0,204780.0,538888.0,225357.0,124571.0
Астраханская область,12000000,12000000,2022,957772.0,449662.0,508110.0,615758.0,342014.0,225214.0,732558.0,203640.0,543830.0,210302.0,124247.0
Астраханская область,12000000,12000000,2023,950557.0,446414.0,504143.0,608953.0,341604.0,222780.0,727777.0,201844.0,535253.0,213460.0,128463.0
Астраханская область,12000000,12000000,2024,946429.0,444362.0,502067.0,604707.0,341722.0,220720.0,725709.0,198456.0,542816.0,205157.0,132984.0
Астраханская область,12000000,12000000,2025,946580.0,445248.0,501332.0,604477.0,342103.0,219360.0,727220.0,193975.0,544423.0,208182.0,137709.0
Астраханская область,12000000,12000000,2000_avg,1010833.0,478464.0,532370.0,686410.0,324423.0,253406.0,757427.0,217484.0,601896.0,191454.0,107198.0
Астраханская область,12000000,12000000,2001_avg,1007396.0,475637.0,531758.0,682556.0,324839.0,246114.0,761282.0,209444.0,607513.0,190438.0,107438.0
Астраханская область,12000000,12000000,2002_avg,1005145.0,473240.0,531906.0,679932.0,325214.0,238384.0,766762.0,201592.0,614264.0,189288.0,108775.0
Астраханская область,12000000,12000000,2003_avg,1005426.0,471965.0,533462.0,681792.0,323634.0,231462.0,773965.0,194260.0,621313.0,189854.0,113356.0
Астраханская область,12000000,12000000,2004_avg,1006270.0,470971.0,535299.0,681418.0,324852.0,224789.0,781481.0,187868.0,624845.0,193557.0,120636.0
Астраханская область,12000000,12000000,2005_avg,1004492.0,468800.0,535692.0,679042.0,325450.0,217282.0,787210.0,181924.0,625648.0,196919.0,126178.0
Астраханская область,12000000,12000000,2006_avg,1001908.0,466948.0,534960.0,673975.0,327934.0,209924.0,791984.0,176328.0,626353.0,199228.0,129058.0
Астраханская область,12000000,12000000,2007_avg,1003598.0,468162.0,535436.0,675206.0,328392.0,204822.0,798776.0,173255.0,628993.0,201350.0,129340.0
