object_name;object_level;oktmo;year;pop_total;pop_men;pop_women;pop_urban;pop_rural;pop_0_17;pop_18_plus;pop_below_working;pop_working;pop_above_working;pop_pension;pop_total_avg;pop_men_avg;pop_women_avg;pop_urban_avg;pop_rural_avg;pop_0_17_avg;pop_18_plus_avg;pop_below_working_avg;pop_working_avg;pop_above_working_avg;pop_pension_avg;fixed_basket;ibr
Тюменская область без автономных округов;регион;71000000;2020;1578928.0;734081.0;844847.0;1055067.0;523861.0;372456.0;1206472.0;340918.0;884319.0;353691.0;186563.0;1584167.0;734977.0;849190.0;1061462.0;522704.0;374834.0;1209334.0;342834.0;881967.0;359366.0;192180.0;15958.71;
Тюменская область без автономных округов;регион;71000000;2021;1589406.0;735873.0;853533.0;1067858.0;521548.0;377211.0;1212195.0;344750.0;879615.0;365041.0;197797.0;1596039.0;738155.0;857884.0;1075404.0;520635.0;379822.0;1216218.0;346568.0;889944.0;359526.0;202810.0;17288.27;
Тюменская область без автономных округов;регион;71000000;2022;1602672.0;740437.0;862235.0;1082950.0;519722.0;382432.0;1220240.0;348387.0;900273.0;354012.0;207824.0;1605583.0;741258.0;864324.0;1085888.0;519695.0;383835.0;1221748.0;348778.0;897988.0;358818.0;212769.0;18587.32;
Тюменская область без автономных округов;регион;71000000;2023;1608494.0;742080.0;866414.0;1088826.0;519668.0;385238.0;1223256.0;349169.0;895702.0;363623.0;217714.0;1611974.0;743160.0;868814.0;1091472.0;520502.0;385830.0;1226144.0;348550.0;904604.0;358820.0;223806.0;19283.9;
Тюменская область без автономных округов;регион;71000000;2024;1615454.0;744241.0;871213.0;1094117.0;521337.0;386422.0;1229032.0;347930.0;913506.0;354018.0;229898.0;1621132.0;747112.0;874020.0;1099629.0;521502.0;386316.0;1234815.0;346409.0;916289.0;358434.0;235692.0;21466.49;
Тюменская область без автономных округов;регион;71000000;2025;1626809.0;749983.0;876826.0;1105141.0;521668.0;386211.0;1240598.0;344888.0;919072.0;362849.0;241485.0;;;;;;;;;;;;23539.01;
Удмуртская Республика;регион;94000000;2000;1595571.0;740985.0;854586.0;1109887.0;485684.0;404552.0;1191019.0;348946.0;960129.0;286496.0;160683.0;1591812.0;739034.0;852778.0;1107202.0;484610.0;398984.0;1192829.0;342560.0;964283.0;284970.0;161199.0;;
Удмуртская Республика;регион;94000000;2001;1588054.0;737084.0;850970.0;1104517.0;483537.0;393415.0;1194639.0;336173.0;968437.0;283444.0;161715.0;1583120.0;734325.0;848796.0;1102018.0;481102.0;386622.0;1196498.0;329715.0;970368.0;283038.0;162166.0;;
Удмуртская Республика;регион;94000000;2002;1578187.0;731566.0;846621.0;1099520.0;478667.0;379829.0;1198358.0;323257.0;972298.0;282632.0;162617.0;1573182.0;728712.0;844469.0;1096442.0;476739.0;373924.0;1199258.0;316240.0;975686.0;281255.0;163205.0;2750.47;
Удмуртская Республика;регион;94000000;2003;1568176.0;725859.0;842317.0;1093365.0;474811.0;368019.0;1200157.0;309224.0;979074.0;279878.0;163793.0;1564634.0;723770.0;840864.0;1092414.0;472220.0;361774.0;1202860.0;302310.0;984152.0;278172.0;165068.0;3153.39;
Удмуртская Республика;регион;94000000;2004;1561092.0;721682.0;839410.0;1091462.0;469630.0;355528.0;1205564.0;295395.0;989230.0;276467.0;166342.0;1557692.0;719736.0;837956.0;1088199.0;469493.0;348654.0;1209038.0;289521.0;991355.0;276816.0;167992.0;3514.28;
Удмуртская Республика;регион;94000000;2005;1554292.0;717791.0;836501.0;1084936.0;469356.0;341780.0;1212512.0;283647.0;993480.0;277165.0;169641.0;1550056.0;715392.0;834664.0;1083570.0;466486.0;334334.0;1215722.0;278267.0;993939.0;277850.0;171801.0;3945.82;0.891
Удмуртская Республика;регион;94000000;2006;1545820.0;712994.0;832826.0;1082204.0;463616.0;326887.0;1218933.0;272887.0;994398.0;278535.0;173961.0;1542211.0;711054.0;831158.0;1082228.0;459983.0;320680.0;1221532.0;269091.0;992257.0;280863.0;174868.0;4368.57;0.9002
Удмуртская Республика;регион;94000000;2007;1538602.0;709113.0;829489.0;1082252.0;456350.0;314472.0;1224130.0;265295.0;990116.0;283191.0;175775.0;1535774.0;707518.0;828256.0;1080904.0;454870.0;310702.0;1225072.0;264470.0;985348.0;285955.0;175995.0;5040.86;0.892
Удмуртская Республика;регион;94000000;2008;1532946.0;705923.0;827023.0;1079557.0;453389.0;306933.0;1226013.0;263646.0;980581.0;288719.0;176215.0;1530591.0;704645.0;825946.0;1068178.0;462412.0;304925.0;1225666.0;263956.0;975648.0;290987.0;173996.0;5761.52;0.8851
Удмуртская Республика;регион;94000000;2009;1528236.0;703367.0;824869.0;1056800.0;471436.0;302917.0;1225319.0;264267.0;970714.0;293255.0;171777.0;1526676.0;702438.0;824238.0;1056652.0;470024.0;302936.0;1223741.0;265965.0;963038.0;297673.0;168528.0;6349.03;0.888
Удмуртская Республика;регион;94000000;2010;1525117.0;701509.0;823608.0;1056505.0;468612.0;302954.0;1222163.0;267663.0;955363.0;302091.0;165278.0;1522754.0;700286.0;822467.0;1050752.0;472002.0;303486.0;1219268.0;269356.0;947242.0;306156.0;162212.0;7504.47;0.88
Удмуртская Республика;регион;94000000;2011;1520390.0;699064.0;821326.0;1044998.0;475392.0;304017.0;1216373.0;271048.0;939122.0;310220.0;159145.0;1517590.0;697650.0;819941.0;1040872.0;476719.0;305796.0;1211794.0;273641.0;929971.0;313978.0;157168.0;7821.94;0.897
Удмуртская Республика;регион;94000000;2012;1514791.0;696235.0;818556.0;1036745.0;478046.0;307575.0;1207216.0;276234.0;920820.0;317737.0;155192.0;1512904.0;695938.0;816966.0;1005832.0;507073.0;320360.0;1192544.0;288566.0;910194.0;314146.0;147139.0;8611.28;0.9
Удмуртская Республика;регион;94000000;2013;1511018.0;695641.0;815377.0;974918.0;536100.0;333146.0;1177872.0;300897.0;899567.0;310554.0;139086.0;1509156.0;694516.0;814640.0;975822.0;533334.0;329856.0;1179300.0;297984.0;894490.0;316682.0;144453.0;9456.09;0.9
Удмуртская Республика;регион;94000000;2014;1507293.0;693391.0;813902.0;976726.0;530567.0;326566.0;1180727.0;295070.0;889412.0;322811.0;149820.0;1505850.0;692935.0;812915.0;977296.0;528554.0;326154.0;1179696.0;295758.0;875222.0;334871.0;155992.0;10862.02;0.897
Удмуртская Республика;регион;94000000;2015;1504407.0;692479.0;811928.0;977865.0;526542.0;325741.0;1178666.0;296445.0;861031.0;346931.0;162163.0;1502569.0;691604.0;810965.0;977420.0;525148.0;328853.0;1173716.0;298733.0;852836.0;351000.0;164580.0;12094.92;0.91
Удмуртская Республика;регион;94000000;2016;1500731.0;690729.0;810002.0;976976.0;523755.0;331965.0;1168766.0;301021.0;844642.0;355068.0;166996.0;1498970.0;689630.0;809340.0;976578.0;522392.0;332038.0;1166932.0;302380.0;833553.0;363038.0;169354.0;13009.61;0.92
Удмуртская Республика;регион;94000000;2017;1497210.0;688531.0;808679.0;976181.0;521029.0;332111.0;1165099.0;303738.0;822464.0;371008.0;171713.0;1493656.0;686611.0;807046.0;974609.0;519048.0;336332.0;1157324.0;306995.0;817608.0;369053.0;175114.0;13417.52;0.92
Удмуртская Республика;регион;94000000;2018;1490103.0;684691.0;805412.0;973037.0;517066.0;340554.0;1149549.0;310252.0;812753.0;367098.0;178514.0;1485682.0;682606.0;803076.0;971632.0;514050.0;338722.0;1146960.0;308332.0;806340.0;371010.0;181649.0;13993.93;0.926
Удмуртская Республика;регион;94000000;2019;1481261.0;680521.0;800740.0;970226.0;511035.0;336890.0;1144371.0;306413.0;799927.0;374921.0;184784.0;1476440.0;677544.0;798896.0;967804.0;508636.0;335882.0;1140558.0;304686.0;803076.0;368677.0;188378.0;14479.88;0.927
Удмуртская Республика;регион;94000000;2020;1471619.0;674566.0;797053.0;965382.0;506237.0;334875.0;1136744.0;302960.0;806226.0;362433.0;191973.0;1466282.0;672094.0;794188.0;962611.0;503670.0;333248.0;1133033.0;301033.0;801496.0;363752.0;194894.0;15470.24;0.929
Удмуртская Республика;регион;94000000;2021;1460944.0;669621.0;791323.0;959840.0;501104.0;331622.0;1129322.0;299106.0;796766.0;365072.0;197815.0;1454945.0;666696.0;788248.0;956006.0;498940.0;330514.0;1124430.0;297912.0;801534.0;355498.0;199193.0;16482.07;0.934
Удмуртская Республика;регион;94000000;2022;1448946.0;663772.0;785174.0;952171.0;496775.0;329407.0;1119539.0;296719.0;806303.0;345924.0;200571.0;1445598.0;661908.0;783690.0;950309.0;495290.0;327411.0;1118188.0;295260.0;801300.0;349038.0;204438.0;18474.98;0.938
Удмуртская Республика;регион;94000000;2023;1442251.0;660045.0;782206.0;948447.0;493804.0;325415.0;1116836.0;293802.0;796297.0;352152.0;208306.0;1438404.0;657872.0;780532.0;945984.0;492420.0;323240.0;1115164.0;290858.0;801825.0;345721.0;212948.0;19539.83;0.938
Удмуртская Республика;регион;94000000;2024;1434557.0;655699.0;778858.0;943520.0;491037.0;321064.0;1113493.0;287914.0;807353.0;339290.0;217591.0;1430920.0;653607.0;777312.0;940794.0;490125.0;318835.0;1112084.0;284507.0;804696.0;341716.0;222495.0;21611.17;0.938
Удмуртская Республика;регион;94000000;2025;1427282.0;651515.0;775767.0;938069.0;489213.0;316606.0;1110676.0;281100.0;802039.0;344143.0;227399.0;;;;;;;;;;;;23448.05;0.911
Ульяновская область;регион;73000000;2000;1427375.0;664135.0;763240.0;1040273.0;387102.0;334437.0;1092938.0;288153.0;839679.0;299543.0;171209.0;1420473.0;659991.0;760482.0;1036168.0;384304.0;328393.0;1092080.0;281214.0;841335.0;297924.0;169692.0;;
Ульяновская область;регион;73000000;2001;1413571.0;655847.0;757724.0;1032064.0;381507.0;322349.0;1091222.0;274276.0;842991.0;296304.0;168174.0;1404726.0;650736.0;753990.0;1026218.0;378508.0;314972.0;1089754.0;266998.0;841478.0;296250.0;168118.0;;
Ульяновская область;регион;73000000;2002;1395882.0;645625.0;750257.0;1020373.0;375509.0;307595.0;1088287.0;259720.0;839965.0;296197.0;168063.0;1387406.0;640704.0;746702.0;1014800.0;372606.0;300584.0;1086822.0;251774.0;840851.0;294781.0;168852.0;2812.17;
Ульяновская область;регион;73000000;2003;1378931.0;635783.0;743148.0;1009227.0;369704.0;293573.0;1085358.0;243829.0;841737.0;293365.0;169642.0;1372905.0;632385.0;740520.0;1001932.0;370972.0;287414.0;1085491.0;237027.0;843290.0;292588.0;171998.0;3120.14;
Ульяновская область;регион;73000000;2004;1366879.0;628987.0;737892.0;994638.0;372241.0;281255.0;1085624.0;230225.0;844844.0;291810.0;174354.0;1360730.0;625526.0;735203.0;991076.0;369654.0;274244.0;1086486.0;224172.0;844834.0;291723.0;177013.0;3638.81;
Ульяновская область;регион;73000000;2005;1354580.0;622066.0;732514.0;987513.0;367067.0;267232.0;1087348.0;218119.0;844825.0;291636.0;179672.0;1347458.0;618241.0;729216.0;983202.0;364255.0;260222.0;1087236.0;212556.0;843572.0;291330.0;181520.0;4105.66;0.8327
Ульяновская область;регион;73000000;2006;1340335.0;614416.0;725919.0;978892.0;361443.0;253211.0;1087124.0;206993.0;842319.0;291023.0;183367.0;1333124.0;610802.0;722323.0;975040.0;358084.0;246797.0;1086328.0;202067.0;838881.0;292176.0;184310.0;4464.07;0.8576
Ульяновская область;регион;73000000;2007;1325914.0;607187.0;718727.0;971188.0;354726.0;240383.0;1085531.0;197141.0;835443.0;293330.0;185253.0;1321066.0;604943.0;716122.0;968754.0;352311.0;235082.0;1085984.0;194168.0;831655.0;295243.0;186058.0;5246.04;0.8011
Ульяновская область;регион;73000000;2008;1316217.0;602699.0;713518.0;966321.0;349896.0;229781.0;1086436.0;191194.0;827867.0;297156.0;186864.0;1312454.0;601020.0;711434.0;964428.0;348027.0;225803.0;1086652.0;189786.0;823408.0;299260.0;185147.0;5966.29;0.7982
Ульяновская область;регион;73000000;2009;1308692.0;599341.0;709351.0;962534.0;346158.0;221825.0;1086867.0;188379.0;818949.0;301364.0;183430.0;1305190.0;597788.0;707402.0;958592.0;346599.0;219428.0;1085762.0;187787.0;812934.0;304469.0;180314.0;6410.16;0.805
Ульяновская область;регион;73000000;2010;1301689.0;596236.0;705453.0;954649.0;347040.0;217031.0;1084658.0;187195.0;806920.0;307574.0;177197.0;1296084.0;593570.0;702514.0;952002.0;344081.0;215116.0;1080968.0;186331.0;799734.0;310018.0;173714.0;7371.01;0.792
Ульяновская область;регион;73000000;2011;1290478.0;590903.0;699575.0;949356.0;341122.0;213201.0;1077277.0;185467.0;792548.0;312463.0;170231.0;1285635.0;588765.0;696870.0;947574.0;338060.0;212857.0;1072778.0;185869.0;784828.0;314938.0;167701.0;7927.8;0.789
Ульяновская область;регион;73000000;2012;1280792.0;586627.0;694165.0;945793.0;334999.0;212513.0;1068279.0;186271.0;777109.0;317412.0;165171.0;1276437.0;584750.0;691687.0;944199.0;332238.0;212406.0;1064031.0;187302.0;768718.0;320417.0;165597.0;8552.29;0.796
Ульяновская область;регион;73000000;2013;1272082.0;582873.0;689209.0;942605.0;329477.0;212299.0;1059783.0;188332.0;760328.0;323422.0;166023.0;1268070.0;581304.0;686766.0;941034.0;327036.0;212916.0;1055154.0;190050.0;751628.0;326392.0;167112.0;9727.54;0.809
Ульяновская область;регион;73000000;2014;1264059.0;579736.0;684323.0;939463.0;324596.0;213534.0;1050525.0;191768.0;742928.0;329363.0;168200.0;1260990.0;578779.0;682210.0;938988.0;322002.0;214628.0;1046361.0;193348.0;734877.0;332764.0;169869.0;10679.53;0.813
Ульяновская область;регион;73000000;2015;1257920.0;577822.0;680098.0;938513.0;319407.0;215723.0;1042197.0;194929.0;726826.0;336165.0;171538.0;1254898.0;576396.0;678502.0;938010.0;316888.0;217706.0;1037192.0;196871.0;718328.0;339699.0;173908.0;11947.61;0.819
Ульяновская область;регион;73000000;2016;1251875.0;574970.0;676905.0;937506.0;314369.0;219689.0;1032186.0;198813.0;709829.0;343233.0;176278.0;1248954.0;573688.0;675266.0;937368.0;311586.0;221246.0;1027709.0;200506.0;701956.0;346492.0;178166.0;13022.88;0.823
Ульяновская область;регион;73000000;2017;1246034.0;572407.0;673627.0;937231.0;308803.0;222802.0;1023232.0;202200.0;694082.0;349752.0;180054.0;1242344.0;570807.0;671538.0;936420.0;305925.0;223779.0;1018566.0;203216.0;686300.0;352828.0;182081.0;13607.54;0.829
Ульяновская область;регион;73000000;2018;1238655.0;569207.0;669448.0;935608.0;303047.0;224756.0;1013899.0;204233.0;678517.0;355905.0;184108.0;1234008.0;567222.0;666786.0;934196.0;299812.0;225180.0;1008829.0;204488.0;671038.0;358482.0;186296.0;14400;0.839
Ульяновская область;регион;73000000;2019;1229362.0;565237.0;664125.0;932785.0;296577.0;225603.0;1003759.0;204743.0;663559.0;361060.0;188483.0;1224520.0;563071.0;661449.0;930728.0;293792.0;225624.0;998896.0;204316.0;666241.0;353962.0;190769.0;14770.65;0.844
Ульяновская область;регион;73000000;2020;1219678.0;560905.0;658773.0;928672.0;291006.0;225645.0;994033.0;203890.0;668923.0;346865.0;193055.0;1213384.0;557879.0;655506.0;925639.0;287746.0;225234.0;988151.0;203394.0;662347.0;347644.0;194784.0;15663.35;0.847
Ульяновская область;регион;73000000;2021;1207091.0;554853.0;652238.0;922606.0;284485.0;224822.0;982269.0;202898.0;655771.0;348422.0;196513.0;1199376.0;551483.0;647893.0;918656.0;280720.0;224158.0;975218.0;202424.0;658347.0;338606.0;197054.0;16946.15;0.846
Ульяновская область;регион;73000000;2022;1191661.0;548113.0;643548.0;914706.0;276955.0;223495.0;968166.0;201949.0;660923.0;328789.0;197594.0;1186334.0;545579.0;640754.0;911896.0;274438.0;222463.0;963870.0;201002.0;653968.0;331363.0;200498.0;18567.68;0.845
Ульяновская область;регион;73000000;2023;1181006.0;543045.0;637961.0;909086.0;271920.0;221431.0;959575.0;200056.0;647013.0;333937.0;203403.0;1176894.0;540831.0;636063.0;906970.0;269924.0;220704.0;956190.0;198838.0;650277.0;327780.0;207368.0;19844.88;0.845
Ульяновская область;регион;73000000;2024;1172782.0;538617.0;634165.0;904854.0;267928.0;219977.0;952805.0;197619.0;653541.0;321622.0;211334.0;1169058.0;536649.0;632409.0;903633.0;265425.0;218785.0;950273.0;195394.0;649912.0;323752.0;214798.0;21723.45;0.845
Ульяновская область;регион;73000000;2025;1165334.0;534681.0;630653.0;902412.0;262922.0;217593.0;947741.0;193169.0;646282.0;325883.0;218261.0;;;;;;;;;;;;23587.17;0.854
Уральский федеральный округ;федеральный округ;00000000;2000;;;;;;;;;;;;;;;;;;;;;;;;
Уральский федеральный округ;федеральный округ;00000000;2001;;;;;;;;;;;;;;;;;;;;;;;;
Уральский федеральный округ;федеральный округ;00000000;2002;;;;;;;;;;;;;;;;;;;;;;;;
Уральский федеральный округ;федеральный округ;00000000;2003;;;;;;;;;;;;;;;;;;;;;;;;
Уральский федеральный округ;федеральный округ;00000000;2004;;;;;;;;;;;;;;;;;;;;;;;;
Уральский федеральный округ;федеральный округ;00000000;2005;;;;;;;;;;;;;;;;;;;;;;;;
Уральский федеральный округ;федеральный округ;00000000;2006;;;;;;;;;;;;;;;;;;;;;;;;
Уральский федеральный округ;федеральный округ;00000000;2007;;;;;;;;;;;;;;;;;;;;;;;;
Уральский федеральный округ;федеральный округ;00000000;2008;;;;;;;;;;;;;;;;;;;;;;;;
Уральский федеральный округ;федеральный округ;00000000;2009;;;;;;;;;;;;;;;;;;;;;;;;
Уральский федеральный округ;федеральный округ;00000000;2010;;;;;;;;;;;;;;;;;;;;;;;;
Уральский федеральный округ;федеральный округ;00000000;2011;;;;;;;;;;;;;;;;;;;;;;;;
Уральский федеральный округ;федеральный округ;00000000;2012;;;;;;;;;;;;;;;;;;;;;;;;
Уральский федеральный округ;федеральный округ;00000000;2013;;;;;;;;;;;;;;;;;;;;;;;;
Уральский федеральный округ;федеральный округ;00000000;2014;;;;;;;;;;;;;;;;;;;;;;;;
Уральский федеральный округ;федеральный округ;00000000;2015;;;;;;;;;;;;;;;;;;;;;;;;
Уральский федеральный округ;федеральный округ;00000000;2016;;;;;;;;;;;;;;;;;;;;;;;;
Уральский федеральный округ;федеральный округ;00000000;2017;;;;;;;;;;;;;;;;;;;;;;;;
Уральский федеральный округ;федеральный округ;00000000;2018;;;;;;;;;;;;;;;;;;;;;;;;
Уральский федеральный округ;федеральный округ;00000000;2019;;;;;;;;;;;;;;;;;;;;;;;;
Уральский федеральный округ;федеральный округ;00000000;2020;;;;;;;;;;;;;;;;;;;;;;;;
Уральский федеральный округ;федеральный округ;00000000;2021;;;;;;;;;;;;;;;;;;;;;;;;
Уральский федеральный округ;федеральный округ;00000000;2022;;;;;;;;;;;;;;;;;;;;;;;;
Уральский федеральный округ;федеральный округ;00000000;2023;;;;;;;;;;;;;;;;;;;;;;;;
Уральский федеральный округ;федеральный округ;00000000;2024;;;;;;;;;;;;;;;;;;;;;;;;
Уральский федеральный округ;федеральный округ;00000000;2025;;;;;;;;;;;;;;;;;;;;;;;;
Усть-Ордынский Бурятский автономный округ;регион;25800000;2000;134694.0;64797.0;69897.0;0.0;134694.0;47688.0;87006.0;42949.0;72998.0;18747.0;10136.0;134714.0;64787.0;69928.0;0.0;134714.0;47244.0;87470.0;42784.0;73200.0;18730.0;10198.0;;
Усть-Ордынский Бурятский автономный округ;регион;25800000;2001;134735.0;64777.0;69958.0;0.0;134735.0;46801.0;87934.0;42620.0;73402.0;18713.0;10261.0;134972.0;64861.0;70112.0;0.0;134972.0;46518.0;88455.0;42284.0;73737.0;18952.0;10610.0;;
Усть-Ордынский Бурятский автономный округ;регион;25800000;2002;135210.0;64945.0;70265.0;0.0;135210.0;46234.0;88976.0;41947.0;74072.0;19191.0;10958.0;;;;;;;;;;;;2762.23;
Усть-Ордынский Бурятский автономный округ;регион;25800000;2003;;;;;;;;;;;;;;;;;;;;;;;3337.94;
Усть-Ордынский Бурятский автономный округ;регион;25800000;2004;;;;;;;;;;;;;;;;;;;;;;;3823.6;
Усть-Ордынский Бурятский автономный округ;регион;25800000;2005;;;;;;;;;;;;;;;;;;;;;;;4290.97;1.4855
Усть-Ордынский Бурятский автономный округ;регион;25800000;2006;;;;;;;;;;;;;;;;;;;;;;;4711.75;
Усть-Ордынский Бурятский автономный округ;регион;25800000;2007;;;;;;;;;;;;;;;;;;;;;;;5413.53;1.3617
Усть-Ордынский Бурятский автономный округ;регион;25800000;2008;;;;;;;;;;;;;;;;;;;;;;;;
Усть-Ордынский Бурятский автономный округ;регион;25800000;2009;;;;;;;;;;;;;;;;;;;;;;;;
Усть-Ордынский Бурятский автономный округ;регион;25800000;2010;;;;;;;;;;;;;;;;;;;;;;;;
Усть-Ордынский Бурятский автономный округ;регион;25800000;2011;;;;;;;;;;;;;;;;;;;;;;;;
Усть-Ордынский Бурятский автономный округ;регион;25800000;2012;;;;;;;;;;;;;;;;;;;;;;;;
Усть-Ордынский Бурятский автономный округ;регион;25800000;2013;;;;;;;;;;;;;;;;;;;;;;;;
Усть-Ордынский Бурятский автономный округ;регион;25800000;2014;;;;;;;;;;;;;;;;;;;;;;;;
Усть-Ордынский Бурятский автономный округ;регион;25800000;2015;;;;;;;;;;;;;;;;;;;;;;;;
Усть-Ордынский Бурятский автономный округ;регион;25800000;2016;;;;;;;;;;;;;;;;;;;;;;;;
Усть-Ордынский Бурятский автономный округ;регион;25800000;2017;;;;;;;;;;;;;;;;;;;;;;;;
Усть-Ордынский Бурятский автономный округ;регион;25800000;2018;;;;;;;;;;;;;;;;;;;;;;;;
Усть-Ордынский Бурятский автономный округ;регион;25800000;2019;;;;;;;;;;;;;;;;;;;;;;;;
Усть-Ордынский Бурятский автономный округ;регион;25800000;2020;;;;;;;;;;;;;;;;;;;;;;;;
Усть-Ордынский Бурятский автономный округ;регион;25800000;2021;;;;;;;;;;;;;;;;;;;;;;;;
Усть-Ордынский Бурятский автономный округ;регион;25800000;2022;;;;;;;;;;;;;;;;;;;;;;;;
Усть-Ордынский Бурятский автономный округ;регион;25800000;2023;;;;;;;;;;;;;;;;;;;;;;;;
Усть-Ордынский Бурятский автономный округ;регион;25800000;2024;;;;;;;;;;;;;;;;;;;;;;;;
Усть-Ордынский Бурятский автономный округ;регион;25800000;2025;;;;;;;;;;;;;;;;;;;;;;;;
Хабаровский край;регион;08000000;2000;;;;;;;;;;;;;;;;;;;;;;;;
Хабаровский край;регион;08000000;2001;;;;;;;;;;;;;;;;;;;;;;;;
Хабаровский край;регион;08000000;2002;;;;;;;;;;;;;;;;;;;;;;;;
Хабаровский край;регион;08000000;2003;;;;;;;;;;;;;;;;;;;;;;;;
Хабаровский край;регион;08000000;2004;;;;;;;;;;;;;;;;;;;;;;;;
Хабаровский край;регион;08000000;2005;;;;;;;;;;;;;;;;;;;;;;;;
Хабаровский край;регион;08000000;2006;;;;;;;;;;;;;;;;;;;;;;;;
Хабаровский край;регион;08000000;2007;;;;;;;;;;;;;;;;;;;;;;;;
Хабаровский край;регион;08000000;2008;;;;;;;;;;;;;;;;;;;;;;;;
Хабаровский край;регион;08000000;2009;;;;;;;;;;;;;;;;;;;;;;;;
Хабаровский край;регион;08000000;2010;;;;;;;;;;;;;;;;;;;;;;;;
Хабаровский край;регион;08000000;2011;;;;;;;;;;;;;;;;;;;;;;;;
Хабаровский край;регион;08000000;2012;;;;;;;;;;;;;;;;;;;;;;;;
Хабаровский край;регион;08000000;2013;;;;;;;;;;;;;;;;;;;;;;;;
Хабаровский край;регион;08000000;2014;;;;;;;;;;;;;;;;;;;;;;;;
Хабаровский край;регион;08000000;2015;;;;;;;;;;;;;;;;;;;;;;;;
Хабаровский край;регион;08000000;2016;;;;;;;;;;;;;;;;;;;;;;;;
Хабаровский край;регион;08000000;2017;;;;;;;;;;;;;;;;;;;;;;;;
Хабаровский край;регион;08000000;2018;;;;;;;;;;;;;;;;;;;;;;;;
Хабаровский край;регион;08000000;2019;;;;;;;;;;;;;;;;;;;;;;;;
Хабаровский край;регион;08000000;2020;;;;;;;;;;;;;;;;;;;;;;;;
Хабаровский край;регион;08000000;2021;;;;;;;;;;;;;;;;;;;;;;;;
Хабаровский край;регион;08000000;2022;;;;;;;;;;;;;;;;;;;;;;;;
Хабаровский край;регион;08000000;2023;;;;;;;;;;;;;;;;;;;;;;;;
Хабаровский край;регион;08000000;2024;;;;;;;;;;;;;;;;;;;;;;;;
Хабаровский край;регион;08000000;2025;;;;;;;;;;;;;;;;;;;;;;;;
Ханты-Мансийский автономный округ — Югра;регион;71800000;2000;1359646.0;679769.0;679877.0;1238443.0;121203.0;388556.0;971090.0;339706.0;936024.0;83916.0;31152.0;1371548.0;685312.0;686235.0;1249792.0;121756.0;385785.0;985762.0;337007.0;948752.0;85789.0;32044.0;;
Ханты-Мансийский автономный округ — Югра;регион;71800000;2001;1383449.0;690856.0;692593.0;1261141.0;122308.0;383014.0;1000435.0;334308.0;961479.0;87662.0;32937.0;1397658.0;697444.0;700214.0;1272460.0;125198.0;381792.0;1015866.0;332712.0;974674.0;90272.0;34072.0;;
Ханты-Мансийский автономный округ — Югра;регион;71800000;2002;1411867.0;704032.0;707835.0;1283778.0;128089.0;380569.0;1031298.0;331115.0;987869.0;92883.0;35207.0;1424798.0;709314.0;715484.0;1295103.0;129695.0;380314.0;1044484.0;327856.0;1001804.0;95138.0;36562.0;4328.48;
Ханты-Мансийский автономный округ — Югра;регион;71800000;2003;1437729.0;714597.0;723132.0;1306428.0;131301.0;380059.0;1057670.0;324598.0;1015739.0;97392.0;37918.0;1445635.0;717572.0;728062.0;1312812.0;132824.0;377546.0;1068089.0;319243.0;1026794.0;99598.0;39731.0;4805.79;
Ханты-Мансийский автономный округ — Югра;регион;71800000;2004;1453541.0;720548.0;732993.0;1319195.0;134346.0;375033.0;1078508.0;313888.0;1037848.0;101805.0;41544.0;1457868.0;721966.0;735901.0;1323124.0;134744.0;369448.0;1088419.0;309520.0;1043422.0;104924.0;43353.0;5635.44;
Ханты-Мансийский автономный округ — Югра;регион;71800000;2005;1462194.0;723385.0;738809.0;1327052.0;135142.0;363864.0;1098330.0;305153.0;1048997.0;108044.0;45162.0;1464993.0;723946.0;741047.0;1329846.0;135146.0;357991.0;1107002.0;301822.0;1052112.0;111060.0;47049.0;6438.65;1.7776
Ханты-Мансийский автономный округ — Югра;регион;71800000;2006;1467792.0;724507.0;743285.0;1332641.0;135151.0;352118.0;1115674.0;298490.0;1055226.0;114076.0;48936.0;1471490.0;725696.0;745794.0;1337613.0;133877.0;347792.0;1123698.0;296468.0;1057104.0;117918.0;50396.0;7387.05;1.6139
Ханты-Мансийский автономный округ — Югра;регион;71800000;2007;1475188.0;726884.0;748304.0;1342585.0;132603.0;343467.0;1131721.0;294447.0;1058981.0;121760.0;51856.0;1483214.0;730100.0;753114.0;1350656.0;132558.0;341936.0;1141278.0;295776.0;1060932.0;126506.0;53112.0;8309.78;
Ханты-Мансийский автономный округ — Югра;регион;71800000;2008;1491240.0;733316.0;757924.0;1358726.0;132514.0;340405.0;1150835.0;297104.0;1062883.0;131253.0;54367.0;1497780.0;735822.0;761958.0;1365952.0;131827.0;339926.0;1157853.0;299646.0;1062402.0;135732.0;54681.0;9704.48;
Ханты-Мансийский автономный округ — Югра;регион;71800000;2009;1504319.0;738327.0;765992.0;1373179.0;131140.0;339448.0;1164871.0;302189.0;1061920.0;140210.0;54995.0;1512770.0;742146.0;770625.0;1381577.0;131194.0;341317.0;1171454.0;305304.0;1061036.0;146430.0;54910.0;10598.1;
Ханты-Мансийский автономный округ — Югра;регион;71800000;2010;1521222.0;745964.0;775258.0;1389975.0;131247.0;343186.0;1178036.0;308419.0;1060152.0;152651.0;54826.0;1529178.0;749461.0;779717.0;1398214.0;130964.0;346630.0;1182548.0;311678.0;1059274.0;158226.0;54660.0;11509.65;
